x,y,z
1.9366612434387207,3.9708738327026367,0
-3.053391933441162,3.220120429992676,0
-3.0622968673706055,-2.63504695892334,0
0.30975770950317383,-2.9622130393981934,0
2.032531261444092,-1.0816521644592285,0
